School Name,Degree Level,PGM-CD,Program Name,CIP,Add/Dis/Mov/Red,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Univ. of MD, Baltimore County",BACHELORS,220401,FINANCIAL ECONOMICS,450601,Approved in 2000,267,324,309,320,316,342,353,343,387,348,322,322,305,283
"Univ. of MD, Baltimore County",BACHELORS,220500,HISTORY,540101,,228,239,253,256,244,267,260,235,181,165,178,186,174,163
"Univ. of MD, Baltimore County",BACHELORS,220600,GEOGRAPHY,450701,,57,64,58,61,66,48,47,48,37,41,37,37,17,3
"Univ. of MD, Baltimore County",BACHELORS,220700,POLITICAL SCIENCE,451001,,390,382,348,379,369,345,355,322,302,263,243,237,245,252
"Univ. of MD, Baltimore County",BACHELORS,220801,SOCIOLOGY,451101,,140,118,112,115,141,144,156,129,130,101,121,121,103,89
"Univ. of MD, Baltimore County",BACHELORS,221000,GLOBAL STUDIES,302001,Approved in 2013,0,0,0,0,0,0,0,15,60,83,99,107,104,110
"Univ. of MD, Baltimore County",BACHELORS,221100,AFRICAN-AMERICAN STUDIES,50201,,13,11,9,2,6,4,5,4,5,3,5,7,5,4
"Univ. of MD, Baltimore County",BACHELORS,499901,INDIVIDUALIZED STUDY,309999,,123,139,148,154,159,133,145,101,113,111,95,67,52,44
"Univ. of MD, Baltimore County",BACHELORS,499905,GENDER & WOMEN'S STUDIES,50207,Approved in 2007,0,7,10,20,20,22,27,23,29,22,18,8,12,14
"Univ. of MD, Baltimore County",BACHELORS,909901,GENERAL UNDECLARED OR UNDECIDED,240199,,744,646,607,996,719,596,538,496,470,467,556,525,336,333
"Univ. of MD, Baltimore County",BACHELORS,909902,AGRICULTURE AND LIFE SCIENCES UNDEC,19999,,14,19,17,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",BACHELORS,909903,"MATH, PHYS. SCI. & ENGINEERING UNDE",240199,,25,24,38,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",BACHELORS,909904,SOCIAL SCIENCES AND BUSINESS UNDECI,459999,,20,30,32,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",BACHELORS,909905,ARTS AND HUMANITIES UNDECIDED,240199,,1,4,8,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",BACHELORS,909906,HUMAN & COMMUNITY RES. & EDUC. UNDE,240199,,158,181,173,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,41401,BIOCHEMISTRY & MOLECULAR BIOLOGY,260210,,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,50201,PRE-PROFESS. STUDIES IN ACCOUNTING,520301,,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,70100,COMPUTER SCIENCE,110701,,2,3,1,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,70200,INFORMATION SYSTEMS MANAGEMENT,110401,,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,91000,MECHANICAL ENGINEERING,141901,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,120100,HEALTH SCIENCE & POLICY,519999,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,150100,ENGLISH,230101,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,170100,MATHEMATICS,270101,,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,170201,STATISTICS,270501,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,190200,PHYSICS,400801,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,200101,PSYCHOLOGY,420101,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,220400,ECONOMICS,450601,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,220401,FINANCIAL ECONOMICS,450601,,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,220500,HISTORY,540101,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,220700,POLITICAL SCIENCE,451001,,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,499901,INDIVIDUALIZED STUDY,309999,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,909901,GENERAL UNDECLARED OR UNDECIDED,240199,,125,144,131,132,135,144,115,124,105,99,116,104,104,105
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,909903,"MATH, PHYS. SCI. & ENGINEERING UNDE",240199,,2,5,2,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,909904,SOCIAL SCIENCES AND BUSINESS UNDECI,459999,,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",NON-DEGREE UNDERGRADUATE,909906,HUMAN & COMMUNITY RES. & EDUC. UNDE,240199,,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,50608,ENGINEERING MANAGEMENT,151501,Approved in 2006,0,6,17,25,23,19,9,15,13,8,9,3,2,3
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,51111,SENIOR HOUSING ADMINISTRATION,521501,Approved in 2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,70215,PROJECT MANAGEMENT,510707,Approved in 2017,0,0,0,0,0,0,0,0,0,0,0,0,9,9
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,80101,ELEMENTARY/MIDDLE SCIENCE EDUCATION,130101,Approved in 2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,80102,MATHEMATICS EDUCATION,130101,Approved in 2006,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,82900,INSTRUCTIONAL SYSTEMS DEVELOPMENT,130501,Approved in 2000,36,51,63,32,28,46,33,40,25,31,27,22,30,37
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,82901,INSTRUCTIONAL TECHNOLOGY,130301,Approved in 2000,2,3,12,7,13,11,11,8,10,8,12,10,6,6
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,82902,ELEARNING,130301,Approved in 2000,3,4,10,6,5,6,5,6,4,1,0,2,2,2
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,82903,TCHNG ENGLISH FOR SPEAKERS OF OTHER,130301,Approved in 2005,35,79,61,41,28,37,38,45,36,27,23,27,19,17
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,82904,INST DESIGN FOR E-LEARNING(JOINT W/,130501,Approved in 2007,0,0,0,0,2,3,7,6,1,0,0,0,0,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,83301,MATHEMATICS INSTRUCTIONAL LEADERSHI,131311,Approved in 2009,0,0,0,1,3,4,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,90601,BIOCHEMICAL REGULATORY ENGINEERING,261201,Approved in 1999,2,2,2,4,3,2,2,3,0,1,5,3,2,1
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,91000,COMPUTATIONAL THERMAL/FLUID DYNAMIC,141901,Approved in 2000,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,91001,MECHATRONICS,141901,Approved in 2000,1,1,0,0,2,1,1,0,0,0,1,0,0,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,91002,INTEGRATED PRODUCT MNGT DESIGN & MA,141901,Approved in 2017,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,99903,SYSTEMS ENGINEERING,142701,Approved in 2004,44,35,25,16,13,14,12,11,8,13,8,4,3,2
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,109900,MUSIC ENTREPRENEURSHIP,500999,Approved in 2012,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,109905,AMERICAN CONTEMPORARY MUSIC,500999,Approved in 2003,3,8,2,5,3,3,1,1,1,1,0,2,1,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,129901,EMERGENCY MANAGEMENT,510904,Approved in 2005,0,1,1,2,3,2,2,1,2,1,3,3,4,3
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,220810,NONPROFIT SECTOR,459999,Approved in 2004,3,5,3,4,6,3,5,6,6,5,0,0,0,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,229950,ELECTRONIC GOVERNMENT,459999,Discontinued in 2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,499902,PROFESSIONAL STUDIES,309999,Approved in 2005,2,17,13,18,9,37,45,36,26,37,45,54,43,34
"Univ. of MD, Baltimore County",POST BACCALAUREATE CERTIFICATE,499905,GENDER & WOMEN'S STUDIES,50207,Approved in 2002,3,0,0,0,0,0,1,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",MASTERS,40100,BIOLOGICAL SCIENCES,260101,,10,8,11,10,14,15,11,15,15,9,12,7,8,5
"Univ. of MD, Baltimore County",MASTERS,41401,BIOCHEMISTRY (W/UMAB),260202,Approved in 1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Univ. of MD, Baltimore County",MASTERS,41600,APPLIED MOLECULAR BIOLOGY,260204,Approved in 1983,9,9,12,12,9,10,8,12,14,13,10,8,10,10
"Univ. of MD, Baltimore County",MASTERS,41701,MOLECULAR AND CELL BIOLOGY,260406,Approved in 1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Univ. of MD, Baltimore County",MASTERS,41800,"MARINE-ESTUARINE-ENV SC(W/UMAB,UMCP",261302,Approved in 1978,4,4,2,2,1,1,0,0,1,1,0,0,1,2
"Univ. of MD, Baltimore County",MASTERS,50608,ENGINEERING MANAGEMENT (W/UB),151501,Approved in 1987,15,31,47,67,62,63,74,73,82,77,56,54,61,60
"Univ. of MD, Baltimore County",MASTERS,50620,MANAGEMENT OF AGING SERVICES,520299,Approved in 2007,0,29,53,36,30,19,10,13,12,21,18,22,21,12
"Univ. of MD, Baltimore County",MASTERS,70100,COMPUTER SCIENCE,110701,Approved in 1984,61,59,63,89,82,66,87,92,97,87,102,128,132,155
"Univ. of MD, Baltimore County",MASTERS,70200,INFORMATION SYSTEMS,110401,Approved in 1987,326,344,341,403,315,272,320,338,348,372,351,272,277,291
"Univ. of MD, Baltimore County",MASTERS,70230,HUMAN CENTERED COMPUTING,110401,Approved in 2006,0,5,19,23,41,38,41,45,38,42,34,35,37,37
"Univ. of MD, Baltimore County",MASTERS,80100,TEACHING (MAT),130101,Approved in 2002,97,105,90,116,115,110,96,84,98,83,68,41,41,40
"Univ. of MD, Baltimore County",MASTERS,80101,EDUCATION,130101,Approved in 2003,138,110,159,147,141,133,131,134,69,99,138,142,114,99
"Univ. of MD, Baltimore County",MASTERS,80116,TCHING ENGLISH TO SPKRS OF OTHER LN,131401,Approved in 2009,0,0,0,0,44,51,59,63,77,72,74,76,79,66
"Univ. of MD, Baltimore County",MASTERS,82900,LEARNING AND PERFORMANCE TECH,130501,,143,135,134,141,105,71,71,86,90,85,68,51,41,29
"Univ. of MD, Baltimore County",MASTERS,90600,CHEMICAL & BIOCHEMICAL ENGINEERING,140701,Approved in 1984,10,9,4,6,11,16,9,5,6,13,6,8,7,12
"Univ. of MD, Baltimore County",MASTERS,90800,ENVIRONMENTAL ENGINEERING,141401,Approved in 1984,7,6,5,3,4,3,1,8,8,8,4,4,3,4
"Univ. of MD, Baltimore County",MASTERS,90900,ELECTRICAL ENGINEERING (W/ UMCP),141001,Approved in 1984,29,37,20,15,16,11,11,15,17,13,16,16,20,16
"Univ. of MD, Baltimore County",MASTERS,91000,MECHANICAL ENGINEERING,141901,Approved in 1984,40,35,32,46,50,42,34,32,38,39,37,23,22,26
"Univ. of MD, Baltimore County",MASTERS,99903,SYSTEMS ENGINEERING,142701,Approved in 2007,0,0,15,24,21,25,38,50,50,37,32,29,22,19
"Univ. of MD, Baltimore County",MASTERS,99906,COMPUTER ENGINEERING,140901,Approved in 2002,23,16,19,16,14,11,14,19,14,14,16,20,24,19
"Univ. of MD, Baltimore County",MASTERS,100101,INTERMEDIA AND DIGITAL ARTS,500499,Approved in 1991,20,18,19,19,16,17,16,17,15,14,16,16,16,16
"Univ. of MD, Baltimore County",MASTERS,110101,INTERCULTURAL COMM.,302301,Approved in 1985,41,37,36,43,35,28,34,27,21,16,14,12,12,15
"Univ. of MD, Baltimore County",MASTERS,129901,EMERGENCY HEALTH SERVI,510904,Approved in 1984,35,33,32,29,31,29,28,30,29,29,23,20,16,11
"Univ. of MD, Baltimore County",MASTERS,160100,"TEXTS, TECHNOLOGIES AND LITERATURE",239999,Approved in 2012,0,0,0,0,0,0,0,6,12,18,13,16,16,14
"Univ. of MD, Baltimore County",MASTERS,170200,STATISTICS,270501,Approved in 1983,14,13,19,18,18,14,8,9,14,9,6,8,7,12
"Univ. of MD, Baltimore County",MASTERS,170301,APPLIED MATHEMATICS,270301,,12,13,14,14,9,14,9,8,8,8,9,8,7,4
"Univ. of MD, Baltimore County",MASTERS,190200,PHYSICS,400801,Approved in 1986,4,2,3,4,3,0,0,0,0,1,0,0,0,0
"Univ. of MD, Baltimore County",MASTERS,190202,ATMOSPHERIC PHYSICS,400899,Approved in 2000,3,2,4,2,0,2,1,1,0,1,1,0,0,0
"Univ. of MD, Baltimore County",MASTERS,190500,CHEMISTRY,400501,,7,6,9,10,10,8,4,8,4,1,1,3,3,3
"Univ. of MD, Baltimore County",MASTERS,209901,HUMAN SERVICES PSYCHOLOGY,422899,Approved in 1991,18,21,29,43,34,30,35,38,27,29,27,22,22,27
"Univ. of MD, Baltimore County",MASTERS,220401,ECONOMIC POLICY ANALYSIS,450603,Approved in 1998,22,21,21,25,21,20,19,23,17,11,15,15,11,12
"Univ. of MD, Baltimore County",MASTERS,220500,HISTORICAL STUDIES,540101,Approved in 1977,58,65,65,77,65,61,49,43,33,33,26,28,29,27
"Univ. of MD, Baltimore County",MASTERS,220601,GEOGRAPHY & ENVIRONMENTAL SYSTEMS,450701,Approved in 2007,0,0,5,6,8,12,10,15,17,13,14,10,12,12
"Univ. of MD, Baltimore County",MASTERS,220801,APPLIED SOCIOLOGY,451101,,50,60,67,71,56,63,61,59,44,36,28,29,21,28
"Univ. of MD, Baltimore County",MASTERS,229902,PUBLIC POLICY,440501,,42,47,41,54,49,43,40,37,31,35,34,33,35,38
"Univ. of MD, Baltimore County",MASTERS,499902,PROFESSIONAL STUDIES,309999,Approved in 2005,0,18,83,118,102,165,224,275,306,328,321,346,439,499
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),40100,BIOLOGICAL SCIENCES,260101,Moved  in   2009,42,42,41,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),41401,BIOCHEMISTRY (W/UMAB),260202,Moved  in   2009,14,8,9,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),41701,MOLECULAR & CELL BIOLOGY,260401,Moved  in   2009,22,24,18,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),41800,"MARINE-ESTUARINE-ENV SC(W/UMAB,UMCP",261302,Moved  in   2009,9,9,7,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),42530,"NEUROSCI/COGNITIVE SCI (W/UMAB,UMCP",261501,Moved  in   2009,5,5,5,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),70100,COMPUTER SCIENCE,110701,Moved  in   2009,69,67,64,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),70200,INFORMATION SYSTEMS,110401,Moved  in   2009,54,52,53,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),70230,HUMAN CENTERED COMPUTING,110401,Moved  in   2009,0,3,4,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),90600,CHEMICAL& BIOCHEMICAL ENGINEERING,140701,Moved  in   2009,26,32,24,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),90800,CIVIL ENGINEERING,140801,Moved  in   2009,5,7,8,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),90900,ELECTRICAL ENGINEERING,141001,Moved  in   2009,40,38,31,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),91000,MECHANICAL ENGINEERING,141901,Moved  in   2009,40,45,44,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),99906,COMPUTER ENGINEERING,140901,Moved  in   2009,11,11,13,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),170200,STATISTICS,270501,Moved  in   2009,25,21,20,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),170301,APPLIED MATHEMATICS,270301,Moved  in   2009,19,17,17,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),190200,APPLIED PHYSICS,400801,Moved  in   2009,33,32,35,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),190202,ATMOSPHERIC PHYSICS,400899,Moved  in   2009,11,12,13,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),190500,CHEMISTRY,400501,Moved  in   2009,55,54,50,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),200900,APPLIED DEVELOPMENTAL PSYCHOLOGY,422703,Moved  in   2009,34,33,35,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),209901,HUMAN SERVICES PSYCHOLOGY,422899,Moved  in   2009,70,62,67,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),220601,GEOGRAPHY & ENVIRONMENTAL SYSTEMS,450701,Moved  in   2009,0,1,9,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),229902,PUBLIC POLICY,440501,Moved  in   2009,114,109,110,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),490305,GERONTOLOGY (W/UMB),301101,Moved  in   2009,16,15,18,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE (PRIOR TO 2009),499912,"LANGUAGE, LITERACY AND CULTURE",309999,Moved  in   2009,42,53,51,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),40100,BIOLOGICAL SCIENCES,260101,Redesignated,0,0,0,46,46,47,49,52,43,40,39,41,39,45
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),41401,BIOCHEMISTRY (W/UMAB),260202,Redesignated,0,0,0,9,7,9,8,6,5,3,5,5,3,4
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),41701,MOLECULAR & CELL BIOLOGY,260401,Redesignated App1988,0,0,0,19,20,20,15,8,8,6,2,2,5,3
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),41800,"MARINE-ESTUARINE-ENV SC(W/UMAB,UMCP",261302,Redesignated App1978,0,0,0,7,5,3,3,2,1,1,2,3,4,5
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),42530,"NEUROSCI/COGNITIVE SCI (W/UMAB,UMCP",261501,Redesignated App1996,0,0,0,4,2,2,3,3,2,1,3,3,6,6
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),70100,COMPUTER SCIENCE,110701,Redesignated App1984,0,0,0,70,69,66,82,70,69,71,67,73,79,81
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),70200,INFORMATION SYSTEMS,110401,Redesignated App1987,0,0,0,58,50,46,56,48,53,55,58,56,61,59
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),70230,HUMAN CENTERED COMPUTING,110401,Redesignated App2006,0,0,0,5,10,17,21,18,19,12,15,17,16,18
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),90600,CHEMICAL& BIOCHEMICAL ENGINEERING,140701,Redesignated App1984,0,0,0,23,26,21,22,23,16,14,17,25,25,23
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),90800,ENVIRONMENTAL ENGINEERING,141401,Redesignated App1984,0,0,0,11,9,12,14,11,10,9,10,7,10,9
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),90900,ELECTRICAL ENGINEERING,141001,Redesignated App1984,0,0,0,38,38,35,42,34,33,43,44,47,52,54
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),91000,MECHANICAL ENGINEERING,141901,Redesignated App1984,0,0,0,49,37,38,38,38,34,37,37,41,39,36
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),99906,COMPUTER ENGINEERING,140901,Redesignated App2002,0,0,0,10,9,11,15,18,18,22,24,19,19,23
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),170200,STATISTICS,270501,Redesignated App1983,0,0,0,30,37,40,40,34,27,28,23,22,26,23
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),170301,APPLIED MATHEMATICS,270301,Redesignated,0,0,0,18,16,15,24,28,35,28,28,25,23,25
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),190200,PHYSICS,400801,Redesignated App1992,0,0,0,35,32,35,33,37,29,26,26,28,33,35
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),190202,ATMOSPHERIC PHYSICS,400899,Redesignated App2000,0,0,0,13,13,11,12,9,13,13,14,15,15,18
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),190500,CHEMISTRY,400501,Redesignated App1985,0,0,0,49,40,46,45,45,41,44,42,45,42,42
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),200900,APPLIED DEVELOPMENTAL PSYCHOLOGY,422703,Redesignated App1979,0,0,0,32,29,28,24,27,25,26,22,22,22,22
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),209901,HUMAN SERVICES PSYCHOLOGY,422899,Redesignated App1982,0,0,0,58,59,61,66,70,64,61,55,58,50,48
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),220601,GEOGRAPHY & ENVIRONMENTAL SYSTEMS,450701,Redesignated App2007,0,0,0,16,16,13,16,16,15,16,16,20,20,20
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),229902,PUBLIC POLICY,440501,Redesignated,0,0,0,117,107,106,100,99,87,80,80,86,84,74
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),490305,GERONTOLOGY (W/UMB),301101,Redesignated App2000,0,0,0,19,14,13,15,12,11,13,9,10,9,8
"Univ. of MD, Baltimore County",DOCTORATE(RESEARCH & SCHOLARSHIP),499912,"LANGUAGE, LITERACY AND CULTURE",240199,Redesignated App1997,0,0,0,57,65,57,61,59,53,52,56,58,59,57
"Univ. of MD, Baltimore County",NON-DEGREE GRADUATE,909901,GENERAL UNDECLARED OR UNDECIDED,240199,,252,315,226,279,247,222,155,145,104,95,81,68,77,68
"Univ. of MD, College Park",UNKNOWN DEGREE LEVEL,90100,ENGINEERING,140101,,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, College Park",UNKNOWN DEGREE LEVEL,499902,PROFESSIONAL STUDIES,309999,,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"Univ. of MD, College Park",LOWER DIVISION CERTIFICATE,540210,APPLIED AGRICULTURE,19999,,50,44,44,49,46,53,51,50,55,70,60,59,67,62
"Univ. of MD, College Park",BACHELORS,10001,PLANT SCIENCES,11101,Approved in 2000,67,83,75,75,67,49,53,69,67,69,68,56,46,29
"Univ. of MD, College Park",BACHELORS,10100,AGRICULTURAL SCIENCE & TECHNOLOGY,10000,,7,8,12,11,16,17,18,18,17,15,24,36,55,62
"Univ. of MD, College Park",BACHELORS,10400,ANIMAL SCIENCES,10901,,189,204,217,205,219,245,253,211,235,240,257,232,272,264
"Univ. of MD, College Park",BACHELORS,11100,AGRICULTURAL & RESOURCE ECONOMICS,10103,,68,80,130,138,126,89,83,77,95,110,108,103,86,76
"Univ. of MD, College Park",BACHELORS,11300,NUTRITION & FOOD SCIENCE,11001,,19,27,40,32,42,244,277,282,253,235,239,192,187,184
"Univ. of MD, College Park",BACHELORS,11500,NATURAL RESOURCES MANAGEMENT,30101,,20,29,37,24,11,2,0,0,0,0,0,0,0,0
"Univ. of MD, College Park",BACHELORS,19900,ENVIRONMENTAL SCIENCE & TECHNOLOGY,30104,Approved in 2008,0,0,15,87,126,164,191,196,204,219,241,220,217,192
"Univ. of MD, College Park",BACHELORS,20200,ARCHITECTURE,40902,,236,224,204,207,190,191,187,177,159,200,261,300,373,430
"Univ. of MD, College Park",BACHELORS,20400,LANDSCAPE ARCHITECTURE,303301,Approved in 1993,65,54,69,52,51,46,54,49,47,61,62,62,50,47
"Univ. of MD, College Park",BACHELORS,30700,"CENTRAL EUROPEAN,RUSSIAN & EURASIAN",50110,,6,3,11,5,7,7,5,2,4,6,7,4,5,4
